#laboratory_shortname#laboratory_name#laboratory_country#laboratory_city#laboratory_address#instrument_code#instrument_name#instrument_technique
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL05&NOP#NOP: Neutron Optics and Fundamental Physics#neutron&neutron scattering&small angle neutron scattering&sans
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL06&VIN ROSE#VIN ROSE: Village of Neutron Resonance Spin Echo Spectrometers#neutron&spectrometer
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL08&SuperHRPD#SuperHRPD: Super High Resolution Powder Diffractometer#neutron&diffractometer&powder diffractometer&high resolution
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL09&SPICA#SPICA: Special Environment Powder Diffractometer#neutron&diffractometer&powder diffractometer
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL10&NOBORU#NOBORU: NeutrOn Beamline for Observation & Research Use#neutron&cold neutron
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL11&PLANET#PLANET: High Pressure Neutron Diffractometer#neutron&diffractometer&high pressure diffractometer
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL12&HRC#HRC: High Resolution Chopper Spectrometer#neutron&spectrometer&high resolution
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL14&AMATERAS#AMATERAS: ColdNeutron DiskChopper Spectrometer#neutron&cold neutron&spectrometer 
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL15&TAIKAN#TAIKAN: Small and Wide Angle Neutron Scattering Instrument#neutron&neutron scattering
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL16&SOFIA#SOFIA: Soft Interface Analyzer#neutron&polarized neutron&polarised neutron&reflectometer
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL17&SHARAKU#SHARAKU: Polarized Neutron Reflectometer#neutron&polarized neutron&polarised neutron&reflectometer
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL18&SENJU#SENJU: Extreme Environment Single Crystal Neutron Diffractometer#neutron&diffractometer&crystal diffractometer
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL19&TAKUMI#TAKUMI: Engineering Materials Diffractometer#neutron&diffractometer
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL20&iMATERIA#iMATERIA: IBARAKI Materials Design Diffractometer#neutron&diffractometer
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL21&NOVA#NOVA : High intensity total diffractometer#neutron&diffractometer&high intensity
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL22&RADEN#RADEN : Energy resolved neutron imaging system#neutron&neutron imaging
#j-PARC#Japan Proton Accelerator Research Complex#Japan#Tokai#2-4 Shirakata, Tokai-mura, Naka-gun, Ibaraki 319-1195, Japan#BL23&POLANO#POLANO: Polarization Analysis Neutron Spectrometer#neutron&polarized neutron&polarised neutron&spectrometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#BT1#High resolution powder diffractometer#neutron&diffractometer&high resolution&powder diffractometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#BT4#Triple axis spectrometer#neutron&spectrometer&triple axis spectrometer&tas
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#BT5#Ultra-small angle neutron scattering (USANS) diffractometer (NSF-CHRNS)#neutron&neutron scattering&small angle neutron scattering&sans
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#BT7#Double-focusing triple-axis spectrometer#neutron&spectrometer&triple axis spectrometer&tas
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#BT8#Residual stress diffractometer#neutron&diffractometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#BT9#MACS - ultra high efficiency cold neutron spectrometer (NSF-CHRNS)#neutron&cold neutron&spectrometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#PGAA#Prompt-gamma neutron activation analysis#neutron&neutron activation analysis
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#NDP#Cold neutron depth profiling#neutron&cold neutron
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#NGB 10m#11 m small angle scattering instrument (nSoft)#neutron&neutron scattering&small angle neutron scattering&sans
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#SPINS#Spin-polarized triple-axis spectrometer (SPINS)#neutron&polarized neutron&polarised neutron&spectrometer&triple axis spectrometer&tas
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#NSF-CHRNS#Backscattering spectrometer (NSF-CHRNS)#neutron&spectrometer&back scattering&backscattering spectrometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#NG7#Cold neutron reflectometer - Horizontal Sample Geometry#neutron&cold neutron&reflectometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#MAGIk#Off-specular reflectometer#neutron&reflectometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#NGA#Neutron spin echo spectrometer (NSF-CHRNS)#neutron&spectrometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#NIOF#Neutron interferometer#neutron&interferometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#NG4#Disk-chopper time-of-flight spectrometer DCS#neutron&spectrometer&time of flight&tof spectrometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#MACS-II#Multi-Angle Crystal Spectrometer (MACS)#neutron&spectrometer&crystal spectrometer
#NIST#National Institute of Standards and Technology Center for neutron Research#USA#Gaithersburg#Gaithersburg, Maryland 20878, USA#NG2#CHRNS High-flux backscaterring spectrometer (HBFS)#neutron&spectrometer&back scattering&backscattering spectrometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#IMAT#Neutron imaging and neutron diffraction techniques#neutron&diffractometer&neutron imaging
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#ChipIR#Instrument for the irradiation of microelectronics#neutron&chip irradiation
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Engin-X##neutron&diffractometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Gem#General Materials Diffractometer#neutron&diffractometer&high intensity&high resolution
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#HRPD#High Resolution Powder Diffractometer#neutron&diffractometer&powder diffractometer&high resolution
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Ines##neutron&diffractometer&powder diffractometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#NIMROD##neutron&neutron scattering&small angle neutron scattering&sans&diffractometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Osiris##neutron&spectrometer&diffractometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#PEARL##neutron&diffractometer&high pressure&powder diffractometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#POLARIS##neutron&diffractometer&powder diffractometer&high intensity&high pressure
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Rotax##neutron&diffractometer&crystal diffractometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#SANDALS##neutron&diffractometer&small angle neutron diffractometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#SXD##neutron&diffractometer&crystal diffractometer&time of flight&tof
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Wish##neutron&polarized neutron&polarised neutron&diffractometer&crystal diffractometer&cold neutron&high resolution&powder diffractometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Iris##neutron&spectrometer&high resolution&neutron scattering&inelastic neutron scattering&quasi elastic neutron scattering
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#LET##neutron&cold neutron&spectrometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#MAPS##neutron&spectrometer&neutron scattering&inelastic neutron scattering&high resolution
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#MARI##neutron&spectrometer&powder spectrometer&crystal spectrometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Merlin##neutron&spectrometer&high intensity
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Tosca##neutron&spectrometer&neutron scattering&inelastic neutron scattering
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Vesuvio##neutron&spectrometer&high intensity
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Crisp##neutron&polarized neutron&polarised neutron&reflectometer&high resolution
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Inter##neutron&reflectometer&high intensity
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Offspec##neutron&reflectometer&polarized neutron&polarised neutron&high resolution&quasi elastic neutron scattering&spin echo&small angle neutron scattering&sans
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#POLREF##neutron&polarized neutron&polarised neutron&reflectometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Surf##neutron&reflectometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Larmor##neutron&diffractometer&neutron scattering&small angle neutron scattering&sans&polarized neutron&polarised neutron&spin echo
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Loq##neutron&small angle neutron scattering&sans&neutron scattering&
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Argus##muon&spectrometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#chronus##muon&spectrometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#emu##muon&spectrometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Hifi##muon&spectrometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#MuSr##muon&spectrometer
#ISIS#ISIS Neutron and Muon Source#UK#Didcot#Science and Technology Facilities Council Rutherford Appleton Laboratory Didcot OX11 0QX United Kingdom#Sans2d##neutron&neutron scattering&small angle neutron scattering&sans&time of flight&tof
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#3T2#High Resolution Powder Diffractometer#neutron&thermal neutron&diffractometer&powder diffractometer&two axis diffractometer&high resolution
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#G4.1&PYRRHIAS#Cold Neutron Two Axis Diffractometer#neutron&cold neutron&diffractometer&powder diffractometer&two axis powder diffractometer&high intensity
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#G6.1&MICRO#Cold Neutron Two Axis Diffractometer#neutron&cold neutron&diffractometer&powder diffractometer&two axis powder diffractometer&high resolution
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#PHR&G4.4#Cold neutrons, High Resolution Powder Diffractometer for large cell materials#neutron&cold neutron&diffractometer&powder diffractometer&two axis powder diffractometer&high resolution
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#5C1#Polarized Hot Neutron Two-Axis Spectrometer#neutron&hot neutron&polarized neutron&polarised neutron&spectrometer&two axis spectrometer&crystal diffractometer
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#5C2#Hot Neutron Four-Circle Diffractometer#neutron&hot neutron&spectrometer&diffractometer&crystal diffractometer
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#6T2#Thermal Neutron Four Circle Diffractometer with Lifting Counter #neutron&thermal neutron&diffractometer&two axis diffractometer&crystal diffractometer
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#7C2#Hot Neutron Two-Axis Diffractometer #neutron&hot neutron&diffractometer&two axis diffractometer
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#PACE#Small Angle Neutron Scattering facility#neutron&neutron scattering&small angle neutron scattering&sans&spectrometer
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#Paxy#Small Angle Neutron Scattering facility PAXY#neutron&cold neutron&neutron scattering&small angle neutron scattering&sans&spectrometer&high resolution
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#Pa20#Small Angle Neutron Spectrometer#neutron&cold neutron&neutron scattering&small angle neutron scattering&sans&spectrometer
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#TPA#Very Small Angle Neutrons Scattering spectrometer,#neutron&cold neutron&neutron scattering&small angle neutron scattering&sans&spectrometer
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#6T1#Thermal Neutron Four-Circle Diffractometer for texture#neutron&thermal neutron&diffractometer
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#Hermes#Time of Flight Reflectometer#neutron&cold neutron&reflectometer&time of flight&tof
#LLB#Laboratoire Léon Brillouin#France#Saclay#F-91191 Gif sur Yvette Cedex, France#Prism#Polarised Reflectometer for the Investigation of Surface Magnetism#neutron&cold neutron&polarized neutron&polarised neutron&reflectometer
